repository_relative_path,onedrive_folder,size_bytes,sha256,upload_required,priority,public_release_note,upload_priority,priority_reason,onedrive_target_relative_path,source_exists,git_tracked,link_from_publication_page,required_before_submission
publications/hg-msa-tc-future-transportation/results/hg_smg/independent_test/cluster_assignments.csv,06_publication_results_and_docs/,307070942,NOT_COMPUTED_LARGE_FILE_GT_268435456_BYTES,true,high,github_and_onedrive,P0,compact publication artifact suitable for both GitHub and OneDrive,06_publication_results_and_docs/publications/hg-msa-tc-future-transportation/results/hg_smg/independent_test/cluster_assignments.csv,true,false,false,true
publications/hg-msa-tc-future-transportation/results/hg_smg/independent_test/cluster_assignments.parquet,06_publication_results_and_docs/,757922,8a3bd7a3e422040edd0c992e47dcb9e8bc3cb8f06b65403c64e15ed7aa974b94,true,high,github_and_onedrive,P0,compact publication artifact suitable for both GitHub and OneDrive,06_publication_results_and_docs/publications/hg-msa-tc-future-transportation/results/hg_smg/independent_test/cluster_assignments.parquet,true,true,false,true
publications/hg-msa-tc-future-transportation/results/hg_smg/independent_test/cluster_movement_mapping.csv,06_publication_results_and_docs/,231925,8226166a5798b5f7f7d2c5fc74a7fc633339acb641090870f999122318453c47,true,high,github_and_onedrive,P0,compact publication artifact suitable for both GitHub and OneDrive,06_publication_results_and_docs/publications/hg-msa-tc-future-transportation/results/hg_smg/independent_test/cluster_movement_mapping.csv,true,true,false,true
publications/hg-msa-tc-future-transportation/results/hg_smg/independent_test/clustering_run_checksums.sha256,06_publication_results_and_docs/,371,6065693354257a7b60ceacf2bc00bd77b0f62b939a57d48a86130fddd6967400,true,high,github_and_onedrive,P0,compact publication artifact suitable for both GitHub and OneDrive,06_publication_results_and_docs/publications/hg-msa-tc-future-transportation/results/hg_smg/independent_test/clustering_run_checksums.sha256,true,true,false,true
publications/hg-msa-tc-future-transportation/results/hg_smg/independent_test/clustering_run_manifest.json,06_publication_results_and_docs/,108109,7c229d9269da53703496b82585fd340498842e5ec4f143385ee6ca87b7ac68cd,true,high,github_and_onedrive,P0,compact publication artifact suitable for both GitHub and OneDrive,06_publication_results_and_docs/publications/hg-msa-tc-future-transportation/results/hg_smg/independent_test/clustering_run_manifest.json,true,true,false,true
publications/hg-msa-tc-future-transportation/results/hg_smg/independent_test/data_access_log.jsonl,06_publication_results_and_docs/,2972,1e50b4238fee86ff995144e9ccd61c6e31f352be1c3a31e27f0872e6602dfdb7,true,high,github_and_onedrive,P0,compact publication artifact suitable for both GitHub and OneDrive,06_publication_results_and_docs/publications/hg-msa-tc-future-transportation/results/hg_smg/independent_test/data_access_log.jsonl,true,true,false,true
publications/hg-msa-tc-future-transportation/results/hg_smg/independent_test/evaluation_data_access_log.jsonl,06_publication_results_and_docs/,337,6f211ee8bf2b9d6fb6cda4cfee572f6e8bac3f3b853d1635ed26f64946b295a6,true,high,github_and_onedrive,P0,compact publication artifact suitable for both GitHub and OneDrive,06_publication_results_and_docs/publications/hg-msa-tc-future-transportation/results/hg_smg/independent_test/evaluation_data_access_log.jsonl,true,true,false,true
publications/hg-msa-tc-future-transportation/results/hg_smg/independent_test/evaluation_run_manifest.json,06_publication_results_and_docs/,1120,ebc1c401fbce7e039d669aaab0d645704c950c5dfd9d59bfb18556133708070a,true,high,github_and_onedrive,P0,compact publication artifact suitable for both GitHub and OneDrive,06_publication_results_and_docs/publications/hg-msa-tc-future-transportation/results/hg_smg/independent_test/evaluation_run_manifest.json,true,true,false,true
publications/hg-msa-tc-future-transportation/results/hg_smg/independent_test/metrics.csv,06_publication_results_and_docs/,75371,20fc987d4d246a93e7b40934c95e96cf35d3397dedc13b5334cf8daa0938bf29,true,high,github_and_onedrive,P0,compact publication artifact suitable for both GitHub and OneDrive,06_publication_results_and_docs/publications/hg-msa-tc-future-transportation/results/hg_smg/independent_test/metrics.csv,true,true,false,true
publications/hg-msa-tc-future-transportation/results/hg_smg/independent_test/package_manifest.json,06_publication_results_and_docs/,1054,f36a18eec007417682e519ab971b44c02de7784dc6648d4c33aa1f4c260740b7,true,high,github_and_onedrive,P0,compact publication artifact suitable for both GitHub and OneDrive,06_publication_results_and_docs/publications/hg-msa-tc-future-transportation/results/hg_smg/independent_test/package_manifest.json,true,false,false,true
publications/hg-msa-tc-future-transportation/results/hg_smg/independent_test/per_movement_metrics.csv,06_publication_results_and_docs/,247702,273bd288f694d2cc56b1cc137dcb79dff22f2440b802a154d45d67ec5651d062,true,high,github_and_onedrive,P0,compact publication artifact suitable for both GitHub and OneDrive,06_publication_results_and_docs/publications/hg-msa-tc-future-transportation/results/hg_smg/independent_test/per_movement_metrics.csv,true,true,false,true
publications/hg-msa-tc-future-transportation/results/hg_smg/independent_test/se38th_fragmentation_analysis.csv,06_publication_results_and_docs/,27959,8e8800352f595774dd4211fa4fd24410f8814a541f83caeefe5f4c27d75b5743,true,high,github_and_onedrive,P0,compact publication artifact suitable for both GitHub and OneDrive,06_publication_results_and_docs/publications/hg-msa-tc-future-transportation/results/hg_smg/independent_test/se38th_fragmentation_analysis.csv,true,true,false,true
publications/hg-msa-tc-future-transportation/results/hg_smg/independent_test/sensitivity_evaluation.csv,06_publication_results_and_docs/,8429,f92235ef2bfd50f121837dc8b086bce1cbe49022d5f077d962b8c92221a669d5,true,high,github_and_onedrive,P0,compact publication artifact suitable for both GitHub and OneDrive,06_publication_results_and_docs/publications/hg-msa-tc-future-transportation/results/hg_smg/independent_test/sensitivity_evaluation.csv,true,true,false,true
publications/hg-msa-tc-future-transportation/results/hg_smg/preflight.json,06_publication_results_and_docs/,3631,0a78e5f3847fefb97a1b2b27ef0079729403361504e9814d2bcc1f6aca5b7a0c,true,high,github_and_onedrive,P0,compact publication artifact suitable for both GitHub and OneDrive,06_publication_results_and_docs/publications/hg-msa-tc-future-transportation/results/hg_smg/preflight.json,true,true,false,true
publications/hg-msa-tc-future-transportation/results/homography/calibration_correspondences.csv,06_publication_results_and_docs/,58011,6aa21aa1a66c8aa4cd75fbe1471f8435a65f94a9e551a239cfbb415524557058,true,high,github_and_onedrive,P0,homography calibration/reproducibility artifact,06_publication_results_and_docs/publications/hg-msa-tc-future-transportation/results/homography/calibration_correspondences.csv,true,true,false,true
publications/hg-msa-tc-future-transportation/results/homography/calibration_point_errors.csv,06_publication_results_and_docs/,4852,ed1aa598b2d31c49f7f3423deaa18edd9f4ff54853c8c50c6a791a50520f6090,true,high,github_and_onedrive,P0,homography calibration/reproducibility artifact,06_publication_results_and_docs/publications/hg-msa-tc-future-transportation/results/homography/calibration_point_errors.csv,true,true,false,true
publications/hg-msa-tc-future-transportation/results/homography/endpoint_assignment_stability.csv,06_publication_results_and_docs/,5287,e2cbdd1ca9c2e8e6c5afefa7527c99b9988cbe32c23013f14f19d77aa2f6cf4c,true,high,github_and_onedrive,P0,compact publication artifact suitable for both GitHub and OneDrive,06_publication_results_and_docs/publications/hg-msa-tc-future-transportation/results/homography/endpoint_assignment_stability.csv,true,true,false,true
publications/hg-msa-tc-future-transportation/results/homography/frozen_homography_matrices.csv,06_publication_results_and_docs/,1293,ba2acf77d50536209f540858253bd5743aff5bf479586e8ac975a92e163bb7aa,true,high,github_and_onedrive,P0,compact publication artifact suitable for both GitHub and OneDrive,06_publication_results_and_docs/publications/hg-msa-tc-future-transportation/results/homography/frozen_homography_matrices.csv,true,true,false,true
publications/hg-msa-tc-future-transportation/results/homography/homography_analysis_summary.json,06_publication_results_and_docs/,425,1fc7b250e48285f771c6dc435669f0de3c8d7936c20c39a4bad963cade523837,true,high,github_and_onedrive,P0,compact publication artifact suitable for both GitHub and OneDrive,06_publication_results_and_docs/publications/hg-msa-tc-future-transportation/results/homography/homography_analysis_summary.json,true,true,false,true
publications/hg-msa-tc-future-transportation/results/homography/homography_figure_manifest.csv,06_publication_results_and_docs/,14597,5c5f702eed46a5712b08bec5cbd15767a4cf95c37432f9e18ed3ea339a2bba3c,true,high,github_and_onedrive,P0,compact publication artifact suitable for both GitHub and OneDrive,06_publication_results_and_docs/publications/hg-msa-tc-future-transportation/results/homography/homography_figure_manifest.csv,true,true,false,true
publications/hg-msa-tc-future-transportation/results/homography/homography_jackknife_sensitivity.csv,06_publication_results_and_docs/,25571,fff122196c638c108107bd77ca84f00056232d60c893d4972dee088824487469,true,high,github_and_onedrive,P0,compact publication artifact suitable for both GitHub and OneDrive,06_publication_results_and_docs/publications/hg-msa-tc-future-transportation/results/homography/homography_jackknife_sensitivity.csv,true,true,false,true
publications/hg-msa-tc-future-transportation/results/homography/homography_perturbation_runs.parquet,06_publication_results_and_docs/,56177,c47942d99e7627117bfcd49c361248eaa9cc122114a32111173a93367e25cfa5,true,high,github_and_onedrive,P0,compact publication artifact suitable for both GitHub and OneDrive,06_publication_results_and_docs/publications/hg-msa-tc-future-transportation/results/homography/homography_perturbation_runs.parquet,true,true,false,true
publications/hg-msa-tc-future-transportation/results/homography/homography_perturbation_summary.csv,06_publication_results_and_docs/,5078,a2dd2194b42797a85d6085f48109227e9305bfb10a6539c3b5dcb5e536b4b380,true,high,github_and_onedrive,P0,compact publication artifact suitable for both GitHub and OneDrive,06_publication_results_and_docs/publications/hg-msa-tc-future-transportation/results/homography/homography_perturbation_summary.csv,true,true,false,true
publications/hg-msa-tc-future-transportation/results/homography/homography_quality_metrics.csv,06_publication_results_and_docs/,3785,db2156caab6ac8829c31636bf0e7416a8e1417f11904a395e8c4f5f11f84b146,true,high,github_and_onedrive,P0,homography calibration/reproducibility artifact,06_publication_results_and_docs/publications/hg-msa-tc-future-transportation/results/homography/homography_quality_metrics.csv,true,true,false,true
publications/hg-msa-tc-future-transportation/results/homography/homography_quality_vs_target_error.csv,06_publication_results_and_docs/,4158,2a008bded6ed30d203353dc2c6413d630213531bbcf9ea7c7bb84cd9f76ffba2,true,high,github_and_onedrive,P0,homography calibration/reproducibility artifact,06_publication_results_and_docs/publications/hg-msa-tc-future-transportation/results/homography/homography_quality_vs_target_error.csv,true,true,false,true
publications/hg-msa-tc-future-transportation/results/homography/homography_reproduction.csv,06_publication_results_and_docs/,692,bc4cd53d3235692366a96bf60d07592c52614b3a1e9cd33059b8d53bdde7a857,true,high,github_and_onedrive,P0,compact publication artifact suitable for both GitHub and OneDrive,06_publication_results_and_docs/publications/hg-msa-tc-future-transportation/results/homography/homography_reproduction.csv,true,true,false,true
publications/hg-msa-tc-future-transportation/results/homography/task_08_input_manifest.json,06_publication_results_and_docs/,7312,42a9c6ce84e16ca1f253746c8ed4edd676f49c512fcba814c716f46ca0f4d489,true,high,github_and_onedrive,P0,compact publication artifact suitable for both GitHub and OneDrive,06_publication_results_and_docs/publications/hg-msa-tc-future-transportation/results/homography/task_08_input_manifest.json,true,true,false,true
publications/hg-msa-tc-future-transportation/results/homography/task_08_result_manifest.json,06_publication_results_and_docs/,3747,4a14beac18e6467350d6392e71994721ea5eae492519a7b1e7b55704dc75d32d,true,high,github_and_onedrive,P0,compact publication artifact suitable for both GitHub and OneDrive,06_publication_results_and_docs/publications/hg-msa-tc-future-transportation/results/homography/task_08_result_manifest.json,true,true,false,true
publications/hg-msa-tc-future-transportation/results/homography/task_08_validation_results.json,06_publication_results_and_docs/,447,fc27ee2a775b163b9037eb2f20ad72e190d1f7c9d279eb79c290910f8b416371,true,high,github_and_onedrive,P0,compact publication artifact suitable for both GitHub and OneDrive,06_publication_results_and_docs/publications/hg-msa-tc-future-transportation/results/homography/task_08_validation_results.json,true,true,false,true
